"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"R842C - WINDSOR HILLS","vcs",NA,72.3994074920674,"Q4","Accurate","Accurate",4,4,454000,0.567554186822424,3.26772991957321,3.3117535288664,0.999969589643587,NA,NA
"R842C - WINDSOR HILLS","vcs",NA,87.2695547741138,"Q4","Underassessed","Underassessed",6,6,440000,0.441886563307494,38.4295503427545,45.0499677130852,0.642278554100326,NA,NA
"R842D - LANDON FARMS","vcs",NA,114.915786374242,"Q1","Accurate","Accurate",4,4,216500,0.575124066742081,2.70132409568239,2.67263136287251,0.999397422592153,NA,NA
"R842D - LANDON FARMS","vcs",NA,111.87454438048,"Q1","Overassessed","Overassessed",6,6,227500,0.739934258703481,349.741508881273,461.345878035687,3.5751184660003,NA,NA
"R842D - LANDON FARMS","vcs",NA,114.681167398141,"Q1","Underassessed","Underassessed",3,3,270000,0.477981481481482,2.99078517081694,18.5006568503109,1.00121861610006,NA,NA
"R842D - LANDON FARMS","vcs",NA,114.732158915867,"Q2","Accurate","Accurate",8,8,288750,0.551861156976318,3.63643143025705,5.66330662953921,0.999124059351055,NA,NA
"R842D - LANDON FARMS","vcs",NA,110.880995416444,"Q2","Overassessed","Overassessed",3,3,275000,0.692847272727273,1.72273965310607,18.4028150436488,1.00048974367047,NA,NA
"R842D - LANDON FARMS","vcs",NA,115.312001296022,"Q2","Underassessed","Underassessed",2,2,297500,0.479094689265537,5.10713709567103,17.5819788000871,1.0004293554515,NA,NA
"R842D - LANDON FARMS","vcs",NA,112.963906100254,"Q3","Accurate","Accurate",5,5,310000,0.559476923076923,3.17297264820583,3.80464750861872,1.00027245929444,NA,NA
"R842D - LANDON FARMS","vcs",NA,116.067731523692,"Q3","Underassessed","Underassessed",8,8,320500,0.482299132654267,7.44128825848879,18.2476528271257,1.00047313948617,NA,NA
"R842D - LANDON FARMS","vcs",NA,108.732570013041,"Q4","Accurate","Accurate",3,3,342000,0.568520467836257,3.63019667822326,4.28312545444985,1.00202603136999,NA,NA
"R842D - LANDON FARMS","vcs",NA,119.717483883158,"Q4","Underassessed","Underassessed",10,10,338000,0.457648307879209,7.92707918615217,21.4891403782639,0.998460574198345,NA,NA
"R842E - FRAZIER FIRST","vcs",NA,102.614000380038,"Q1","Accurate","Accurate",4,4,250000,0.585910799154334,1.30770670660468,1.5325628116155,0.999936007238634,NA,NA
"R842E - FRAZIER FIRST","vcs",NA,117.832687292661,"Q2","Underassessed","Underassessed",3,3,305000,0.459826666666667,1.90763334723717,19.7254203926975,0.999977320709609,NA,NA
"R842E - FRAZIER FIRST","vcs",NA,121.558313616084,"Q3","Underassessed","Underassessed",3,3,315000,0.445022653721683,0.525744593025992,23.2662693610978,0.95489521609071,NA,NA
"R842E - FRAZIER FIRST","vcs",NA,109.979660730548,"Q4","Underassessed","Underassessed",3,3,337000,0.475439169139466,2.62496773241724,18.2098822263848,0.999609172337315,NA,NA
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","vcs",NA,64.448365712751,"Q1","Accurate","Accurate",4,4,414750,0.605450546988211,2.67906870259789,4.09579079570436,0.975445309086485,NA,NA
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","vcs",NA,64.9216638980057,"Q2","Underassessed","Underassessed",4,4,432000,0.333564102286418,55.6064417628459,42.4605124148849,0.544325673285838,NA,NA
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","vcs",NA,64.7644819007635,"Q3","Accurate","Accurate",2,2,449250,0.585373227653562,4.78450427965626,4.81804253445346,0.962295212374582,NA,NA
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","vcs",NA,73.294118879894,"Q3","Underassessed","Underassessed",3,3,444500,0.458947131608549,10.3952307796231,26.4384423658176,0.730761294473404,NA,NA
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","vcs",NA,72.5593079305679,"Q4","Underassessed","Underassessed",3,3,475000,0.484265263157895,3.02760333062792,16.0252167436324,0.839399491603567,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,81.3457069009894,"Q1","Overassessed","Overassessed",7,7,130500,0.7826,13.9079855023027,43.9776065669003,0.967871379998512,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,86.4850385057102,"Q2","Overassessed","Overassessed",4,4,168750,0.828587369377556,15.9344441422996,49.9390467819274,1.01945813805841,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,85.4817774297478,"Q3","Accurate","Accurate",2,2,277500,0.582024058441558,7.10099735355921,7.10986106476706,0.999360679500866,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,138.073021750266,"Q3","Underassessed","Underassessed",4,4,265250,0.459212762237762,10.4662671032007,22.7326921256515,0.949658232880498,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,120.995423404716,"Q4","Overassessed","Overassessed",2,2,351500,0.75273846964416,10.2040055954134,29.4925962219074,0.996096264011498,NA,NA
"R843A - HAMLIN AND OLD OXFORD","vcs",NA,151.055871405524,"Q4","Underassessed","Underassessed",4,4,303000,0.373699356176342,22.5918387296185,33.7252758826387,0.91243306997054,NA,NA
"R843B - GLEN STONE","vcs",NA,89.9266928681685,"Q1","Accurate","Accurate",3,3,307000,0.581736156351792,4.2710282001443,4.29934280114673,1.00189792408614,NA,NA
"R843B - GLEN STONE","vcs",NA,91.7152680047663,"Q1","Overassessed","Overassessed",6,6,278500,0.728904174229937,11.8885691954706,28.660654124369,1.01463310934939,NA,NA
"R843B - GLEN STONE","vcs",NA,100.166591328379,"Q2","Accurate","Accurate",3,3,323500,0.552747634069401,3.07477098157054,4.56093867394769,1.00022660990726,NA,NA
"R843B - GLEN STONE","vcs",NA,95.5818746848906,"Q2","Underassessed","Underassessed",5,5,335000,0.4969,3.51457596682469,13.7215553718527,1.00054552944389,NA,NA
"R843B - GLEN STONE","vcs",NA,93.1193410747681,"Q3","Accurate","Accurate",3,3,350000,0.582988571428571,4.82297810136617,4.93391656687531,1.00034284713212,NA,NA
"R843B - GLEN STONE","vcs",NA,93.7562460032402,"Q3","Underassessed","Underassessed",5,5,350000,0.498305714285714,2.37753909270096,15.707497981607,0.993604053433507,NA,NA
"R843B - GLEN STONE","vcs",NA,85.1553957585114,"Q4","Accurate","Accurate",3,3,378500,0.572032,1.73994055062062,2.24356988814837,1.00052988551762,NA,NA
"R843B - GLEN STONE","vcs",NA,94.2072526915365,"Q4","Underassessed","Underassessed",6,6,378000,0.454204096310194,4.54678538561298,19.2760663127716,0.991670356524738,NA,NA
"R843C - ABERDEEN AND GLENN","vcs",NA,65.5634906973432,"Q1","Overassessed","Overassessed",8,8,159000,0.854537600321027,49.3743440161426,99.5448471205754,1.19172759730682,NA,NA
"R843C - ABERDEEN AND GLENN","vcs",NA,61.4137925099803,"Q2","Overassessed","Overassessed",6,6,220000,0.679107307692308,5.79289026834426,20.3174628115377,0.99878168085026,NA,NA
"R843C - ABERDEEN AND GLENN","vcs",NA,81.571402516875,"Q3","Accurate","Accurate",2,2,275000,0.57,0.955661881977665,1.94365928796011,1,NA,NA
"R843C - ABERDEEN AND GLENN","vcs",NA,77.2687591533033,"Q3","Underassessed","Underassessed",4,4,295000,0.51560724137931,2.99735703374857,13.7327789952681,0.99899318733063,NA,NA
"R843C - ABERDEEN AND GLENN","vcs",NA,88.4525396049892,"Q4","Underassessed","Underassessed",5,5,330000,0.481636363636364,7.8459185005643,20.1640411492298,0.99998564649495,NA,NA
"R843D - ELLERBEE CREEK PRESRV","vcs",NA,83.2933450710622,"Q1","Overassessed","Overassessed",4,4,274250,0.713741832934291,4.36863132891888,22.3597497045972,1.00146647629601,NA,NA
"R843D - ELLERBEE CREEK PRESRV","vcs",NA,85.5716538811875,"Q2","Accurate","Accurate",3,3,340000,0.591067647058824,1.89272693102362,3.30155415971613,1.00205739487649,NA,NA
"R843D - ELLERBEE CREEK PRESRV","vcs",NA,87.095099238888,"Q3","Accurate","Accurate",4,4,359500,0.558342465753425,2.94517321753544,4.49894320606013,0.999895155419989,NA,NA
"R843D - ELLERBEE CREEK PRESRV","vcs",NA,84.7179862878971,"Q4","Accurate","Accurate",4,4,378750,0.550012985502058,2.4030910289475,4.80756015380538,0.998557951693365,NA,NA
"R846A - TREYBURN","vcs",NA,55.7356416048735,"Q1","Overassessed","Overassessed",21,21,485000,0.732194285714286,10.2672709906531,31.2397849104277,0.98832427284553,NA,NA
"R846A - TREYBURN","vcs",NA,58.8200254149242,"Q1","Underassessed","Underassessed",2,2,449750,0.247307940697062,50.7241176510976,57.4559443968701,0.303428149092809,NA,NA
"R846A - TREYBURN","vcs",NA,70.4318960862113,"Q2","Accurate","Accurate",12,12,622500,0.56604763633221,4.09399480454656,4.29155204236672,0.989312624950074,NA,NA
"R846A - TREYBURN","vcs",NA,52.2865598896985,"Q2","Overassessed","Overassessed",11,11,587000,0.715839285714286,7.09352323200706,21.8872386533931,0.998436681900017,NA,NA
"R846A - TREYBURN","vcs",NA,63.8322536518929,"Q3","Accurate","Accurate",8,8,699250,0.617377601032668,2.20784601757835,5.66785554418433,0.96361141879038,NA,NA
"R846A - TREYBURN","vcs",NA,49.661220438642,"Q3","Overassessed","Overassessed",15,15,711500,0.739308503162333,9.96111335011027,30.7243954602772,0.986509538980376,NA,NA
"R846A - TREYBURN","vcs",NA,68.6107407485761,"Q4","Accurate","Accurate",6,6,825000,0.587618590439689,3.89683272272722,4.07057204135761,0.994116703192787,NA,NA
"R846A - TREYBURN","vcs",NA,43.5343549823766,"Q4","Overassessed","Overassessed",15,15,925000,0.745528695652174,14.0801380887815,36.6370737401195,0.990865039016464,NA,NA
"R846A - TREYBURN","vcs",NA,94.8660636376073,"Q4","Underassessed","Underassessed",2,2,1135000,0.517422741339723,2.45631526740491,10.9884550579552,1.00412887087608,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,66.7690068381838,"Q1","Overassessed","Overassessed",8,8,367500,0.763186756092953,6.81618023884346,32.9448602626284,1.00101037210207,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,70.0343676515001,"Q2","Accurate","Accurate",6,6,477500,0.593572415329768,1.29868048034811,2.27805069180574,0.98034348572335,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,64.6777877974947,"Q2","Overassessed","Overassessed",3,3,445000,0.647653272101033,3.87233018397722,15.3075142410223,0.999965487833515,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,69.5171469293443,"Q3","Accurate","Accurate",5,5,492000,0.597676288659794,1.42623772109484,2.27007527378187,0.98476676859717,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,64.4893990972384,"Q3","Overassessed","Overassessed",3,3,5e+05,0.640604,0.997386788608824,10.5465336967491,0.990603215272129,NA,NA
"R846B - TREYBURN LOBLOLLY","vcs",NA,69.6096722645094,"Q4","Accurate","Accurate",6,6,552500,0.598594128915934,3.59689982100175,4.09427738033377,1.00059415629054,NA,NA
"R846C - CHAMPIONS POINTE","vcs",NA,89.5597162187247,"Q2","Accurate","Accurate",2,2,507500,0.548803673469388,2.26325313167267,5.59003510573093,1.00078104166437,NA,NA
"R846C - CHAMPIONS POINTE","vcs",NA,80.5029667049614,"Q3","Underassessed","Underassessed",3,3,529500,0.50785835694051,0.676036543238422,12.999883947151,0.918272701910006,NA,NA
"R846C - CHAMPIONS POINTE","vcs",NA,80.0660680790448,"Q4","Accurate","Accurate",2,2,646500,0.55929146957215,4.16143807476697,4.00389295751804,1.004104189563,NA,NA
"R847A - ALTDORF/BAHAMA WOODS","vcs",NA,78.7573261777025,"Q2","Accurate","Accurate",2,2,365000,0.615884271771772,0.527397891054491,5.94975086322706,0.999927758932703,NA,"Y"
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,77.239579600547,"Q1","Overassessed","Overassessed",7,7,450000,0.806228888888889,13.1690213118355,48.8844656688561,1.03857803793992,NA,NA
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,75.9613093856927,"Q2","Accurate","Accurate",6,6,575000,0.626305405405405,1.65833876374561,6.21089996433278,1.00037092081786,NA,NA
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,83.3573224150496,"Q2","Overassessed","Overassessed",2,2,601000,0.667529647169602,0.848691606231471,14.8342359969303,1.00015535870277,NA,NA
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,79.9962014389235,"Q3","Accurate","Accurate",5,5,635000,0.584034146341463,3.70235152896129,3.81389863799987,0.992552609063752,NA,NA
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,78.7604038693228,"Q4","Accurate","Accurate",4,4,735000,0.578453123530652,4.61770861650436,4.59510586988646,1.00042862634932,NA,NA
"R850A - BRIGHT LEAF AT THE PARK","vcs",NA,84.7499265295719,"Q4","Underassessed","Underassessed",2,2,697500,0.509117204522097,1.82670347463186,12.4172454930175,1.00006547752984,NA,NA
"R850B - ASHTON HALL","vcs",NA,67.8445791184594,"Q1","Overassessed","Overassessed",20,20,359500,0.754949572649573,8.38625707651341,30.9827790117985,1.0062777675502,NA,NA
"R850B - ASHTON HALL","vcs",NA,68.3332473882806,"Q2","Accurate","Accurate",11,11,430000,0.606576744186046,2.83653864417008,4.44200574204207,0.999860055835199,NA,NA
"R850B - ASHTON HALL","vcs",NA,65.8539634234465,"Q2","Overassessed","Overassessed",9,9,422500,0.636558620689655,6.59997857774369,16.2533603458889,0.999503759124988,NA,NA
"R850B - ASHTON HALL","vcs",NA,67.4349999856405,"Q3","Accurate","Accurate",11,11,468000,0.58805652173913,3.50349813885945,3.64991821027209,0.998685913811535,NA,NA
"R850B - ASHTON HALL","vcs",NA,60.8602509965635,"Q3","Overassessed","Overassessed",9,9,480000,0.690222680412371,7.20954699838373,21.5113602176669,1.00212960308018,NA,NA
"R850B - ASHTON HALL","vcs",NA,63.9699520034889,"Q4","Accurate","Accurate",10,10,542500,0.569040688727468,4.5690523816342,4.61365034841176,1.00158404457063,NA,NA
"R850B - ASHTON HALL","vcs",NA,60.1525339665548,"Q4","Overassessed","Overassessed",4,4,511000,0.646636940612776,1.28254284719687,11.2883277089668,1.00024158023083,NA,NA
"R850B - ASHTON HALL","vcs",NA,76.4052693755343,"Q4","Underassessed","Underassessed",5,5,638000,0.47032131661442,5.03765076648876,16.8067208825117,1.00371506504064,NA,NA
"R850C - ORCHARD RIDGE","vcs",NA,76.1597065408703,"Q1","Overassessed","Overassessed",4,4,370500,0.725291176470588,8.75686802310857,26.8251316294188,1.01075255138814,NA,NA
"R850C - ORCHARD RIDGE","vcs",NA,76.0810272172295,"Q2","Accurate","Accurate",2,2,435000,0.624062658562368,0.1520208044784,7.35666784851397,0.999982526649636,NA,NA
"R850C - ORCHARD RIDGE","vcs",NA,71.1725242775881,"Q3","Overassessed","Overassessed",2,2,459250,0.665948270344082,2.61199333196794,14.5621938481631,1.00007109904851,NA,NA
"R850C - ORCHARD RIDGE","vcs",NA,81.4975380878318,"Q4","Accurate","Accurate",3,3,476000,0.562963829787234,2.49128948078567,3.87801815295901,1.00122053271007,NA,NA
"R850D - BRIGHT LEAF AT PARK P3","vcs",NA,56.9053212947256,"Q1","Overassessed","Overassessed",4,4,463750,0.852836286452565,4.46479329964642,44.301921925259,0.994588262752208,NA,NA
"R850D - BRIGHT LEAF AT PARK P3","vcs",NA,57.9169715541267,"Q2","Overassessed","Overassessed",4,4,537500,0.666285940633775,5.15219706052463,15.3777188489734,1.00023039238302,NA,NA
"R850D - BRIGHT LEAF AT PARK P3","vcs",NA,59.0862614571311,"Q3","Overassessed","Overassessed",4,4,592500,0.681344449152542,1.64129702246817,16.9761489518287,1.00026060063409,NA,NA
"R850D - BRIGHT LEAF AT PARK P3","vcs",NA,57.818369733976,"Q4","Accurate","Accurate",3,3,710000,0.604783098591549,3.37718025390943,4.8602963202192,1.00086671495265,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,66.7545166373597,"Q1","Accurate","Accurate",2,2,508500,0.619876221328279,1.59936283934441,6.63648062782033,0.99979560012697,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,63.8818195207565,"Q1","Overassessed","Overassessed",8,8,485000,0.78192388372093,6.1334974655172,29.8778137571616,1.00486128508411,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,64.3747822767438,"Q2","Accurate","Accurate",7,7,565000,0.593827118644068,3.21329064508081,3.59044463218583,0.998563943341007,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,66.0048345194774,"Q2","Overassessed","Overassessed",3,3,575000,0.672224347826087,3.39605898218732,19.3391174182782,1.00155641163488,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,67.1631110596505,"Q3","Accurate","Accurate",4,4,640000,0.581174549887472,4.19755658662582,4.19666182050964,0.999864201668843,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,62.4452711885352,"Q3","Overassessed","Overassessed",4,4,607750,0.638785725784069,0.680820744429845,9.90847922224861,1.00005690132602,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,72.1492425031927,"Q4","Accurate","Accurate",5,5,708000,0.585510769230769,3.17945360401041,3.34742065911194,1.00184163443754,NA,NA
"R850E - BRIGHT LEAF AT PARK P1","vcs",NA,68.0482686273613,"Q4","Underassessed","Underassessed",4,4,709500,0.512472544171432,0.821991935935245,11.4827307213069,0.999869472254653,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,82.0411170389415,"Q1","Accurate","Accurate",2,2,468750,0.607010763454318,3.25590678463741,4.42325304763517,0.99991318335686,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,74.500855405122,"Q1","Overassessed","Overassessed",8,8,454000,0.696271416826528,5.11335756191541,21.3019524552855,1.00354354766429,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,76.7852033726155,"Q2","Accurate","Accurate",6,6,510750,0.604104684436856,3.11850143469495,4.35688603002197,0.999826189253635,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,69.6523401527738,"Q2","Overassessed","Overassessed",3,3,510000,0.672544031311155,1.52442724448195,14.9182102506958,0.999821946747365,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,80.4170146889467,"Q3","Accurate","Accurate",4,4,555750,0.579707084214768,1.96198900298564,1.95661781242645,1.00018854725952,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,92.3313945696421,"Q3","Underassessed","Underassessed",5,5,555000,0.505906277630416,2.74482953659605,14.0163151104493,1.00059017420357,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,80.3358735880196,"Q4","Accurate","Accurate",4,4,587500,0.558334593103448,3.972536926651,4.11414912191389,1.00107859052355,NA,NA
"R850F - BRIGHT LEAF AT PARK P2","vcs",NA,95.9050975496077,"Q4","Underassessed","Underassessed",5,5,639000,0.52361037037037,1.83956574623735,10.7454636841728,0.999993286341214,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,76.7014574530963,"Q1","Accurate","Accurate",4,4,450500,0.615997701404287,0.378544329892267,5.80658912583969,0.999869327168304,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,76.5360860684159,"Q1","Overassessed","Overassessed",9,9,425000,0.735241887905605,4.58494101939271,24.8146274184338,1.00214566492701,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,77.8214177859064,"Q2","Accurate","Accurate",6,6,492500,0.611375394736842,2.74277717284667,4.93723425250388,0.998577304833121,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,76.3528304111847,"Q2","Overassessed","Overassessed",7,7,491000,0.733069246435845,6.60566563899003,23.7378078956792,1.00399743576633,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,76.1586551412796,"Q3","Accurate","Accurate",8,8,553500,0.599215121231979,3.11002514063108,3.72901758677769,1.00021702597302,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,80.2253866929319,"Q3","Overassessed","Overassessed",3,3,550000,0.692348623853211,2.99592580495238,18.7774574181823,1.00077233452927,NA,NA
"R850G - BRIGHT LEAF AT PARK P1B&2","vcs",NA,78.8288824368145,"Q4","Accurate","Accurate",12,12,650000,0.583907241213288,4.70774054673957,4.72886817508421,1.00186394999263,NA,NA
"R850H - BRIGHTLEAF AT THE PARK","vcs",NA,70.4264118784263,"Q1","Overassessed","Overassessed",5,5,358500,0.702967567567568,53.7783405606654,81.6013915903729,1.30125507513451,NA,NA
"R850H - BRIGHTLEAF AT THE PARK","vcs",NA,82.7245916066801,"Q2","Accurate","Accurate",2,2,423000,0.571062480073832,4.12869404404208,4.05599260320893,1.00117263418207,NA,NA
"R850H - BRIGHTLEAF AT THE PARK","vcs",NA,70.1955174478526,"Q2","Overassessed","Overassessed",3,3,420000,0.655059225512528,1.56169085199829,12.1311084806731,1.00025944914673,NA,NA
"R850H - BRIGHTLEAF AT THE PARK","vcs",NA,77.1149534103648,"Q3","Accurate","Accurate",5,5,450000,0.579826666666667,4.17887017908567,4.21892784184775,1.0006865997358,NA,NA
"R850H - BRIGHTLEAF AT THE PARK","vcs",NA,74.6668022575644,"Q4","Accurate","Accurate",4,4,508750,0.568837695691427,2.14217036644386,2.28170776733526,0.99993675422391,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,80.9364661190285,"Q1","Accurate","Accurate",7,7,425500,0.595843037974684,2.93938486196249,3.37037133062066,1.00017213460117,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,78.3626909693802,"Q1","Overassessed","Overassessed",20,20,409000,0.677442982216142,6.46099608288397,20.0417639412092,1.00483473528468,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,79.5832823027449,"Q2","Accurate","Accurate",18,18,452250,0.607746857996373,2.64095068265707,4.49443068254102,0.999838907273627,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,76.4998608061288,"Q2","Overassessed","Overassessed",8,8,446500,0.66641393258427,2.63869898070922,15.2397329720297,0.999712002620236,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,79.2411251416382,"Q3","Accurate","Accurate",19,19,485000,0.587408163265306,4.00173739372837,4.12029913670558,1.00019048662549,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,73.0003685959998,"Q3","Overassessed","Overassessed",6,6,5e+05,0.663013980507457,2.52093608537196,13.8539837975163,0.999592217989485,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,79.5738357192053,"Q3","Underassessed","Underassessed",2,2,497000,0.52727384079118,0.274429040511814,9.2937835418143,1.00009387790054,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,77.61512175272,"Q4","Accurate","Accurate",20,20,542500,0.563661385359952,3.31345444650799,3.94679568231221,1.0011181443547,NA,NA
"R850I - BRIGHTWOOD TRIALS","vcs",NA,81.8325535258723,"Q4","Underassessed","Underassessed",6,6,558500,0.517979158878505,2.61859407486615,12.5979891974155,1.0020677016496,NA,NA
"R850J - GROVE PARK","vcs",NA,71.9078251913199,"Q1","Accurate","Accurate",15,15,335000,0.583291803278689,3.21270879334939,3.24658634984542,0.997493833840875,NA,NA
"R850J - GROVE PARK","vcs",NA,65.9976705358645,"Q1","Overassessed","Overassessed",14,14,334000,0.689644638109306,11.9898268167033,28.1201500095634,1.00801148263102,NA,NA
"R850J - GROVE PARK","vcs",NA,74.5951232788384,"Q2","Accurate","Accurate",19,19,380500,0.567575,4.58522869128514,4.86003150206791,1.00059889586616,NA,NA
"R850J - GROVE PARK","vcs",NA,69.0869690454484,"Q2","Overassessed","Overassessed",5,5,386000,0.665965,6.92933452023904,19.873802773126,1.00004838832216,NA,NA
"R850J - GROVE PARK","vcs",NA,87.2691939967128,"Q2","Underassessed","Underassessed",5,5,390000,0.516956989247312,0.861479992590916,10.9954845721029,1.00037815954143,NA,NA
"R850J - GROVE PARK","vcs",NA,72.3877106174439,"Q3","Accurate","Accurate",16,16,415000,0.572678313253012,3.45482326798299,3.59747187095274,1.00317740135036,NA,NA
"R850J - GROVE PARK","vcs",NA,71.992368101038,"Q3","Overassessed","Overassessed",6,6,410000,0.641775974775735,3.7934751816937,13.7455168437538,0.99972015970334,NA,NA
"R850J - GROVE PARK","vcs",NA,81.1401658586794,"Q3","Underassessed","Underassessed",7,7,417000,0.51209156626506,1.77336827492116,12.3136549211292,0.991622039047973,NA,NA
"R850J - GROVE PARK","vcs",NA,74.5989021829519,"Q4","Accurate","Accurate",10,10,477500,0.582222756940614,4.38036506406123,4.38733007697,0.999544644040438,NA,NA
"R850J - GROVE PARK","vcs",NA,68.6421500729157,"Q4","Overassessed","Overassessed",3,3,465000,0.650101075268817,1.40607543109183,12.5031041796309,0.991392308880892,NA,NA
"R850J - GROVE PARK","vcs",NA,86.071934935307,"Q4","Underassessed","Underassessed",15,15,470000,0.498446808510638,4.93728608705684,16.2210171494803,0.985617201958426,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,78.5145653488901,"Q1","Accurate","Accurate",7,7,307500,0.585818181818182,3.89358286491322,4.03493080136792,1.00030038574673,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,81.0446106527338,"Q1","Overassessed","Overassessed",8,8,299000,0.685234813895782,4.66636340838041,21.1290248614906,1.00245102449426,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,92.8874816319451,"Q1","Underassessed","Underassessed",2,2,328750,0.493449976867916,1.59207297728736,15.1124577963008,0.999939468570082,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,83.4966453609398,"Q2","Accurate","Accurate",10,10,342500,0.592371125541125,3.56420800677616,3.83306116234734,0.970143793242009,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,77.0558312005716,"Q2","Overassessed","Overassessed",4,4,349000,0.672200952380952,3.10922633484405,15.8148337351322,0.999442563251967,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,80.2046221440012,"Q2","Underassessed","Underassessed",3,3,340000,0.521452941176471,1.80707169739636,10.9027960949117,0.986731101736716,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,86.2357574549293,"Q3","Accurate","Accurate",9,9,395000,0.553077108433735,1.84055613120447,4.62983015773364,0.999706372537347,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,83.8228523217524,"Q3","Underassessed","Underassessed",7,7,371000,0.492470303030303,2.08364834611249,14.5346016342002,1.00053919398444,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,73.4784640206257,"Q4","Accurate","Accurate",9,9,585000,0.582977611940299,3.59253046577822,3.63500369991848,1.00307044921384,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,64.7480196467253,"Q4","Overassessed","Overassessed",2,2,465750,0.672247141472868,1.22246333219005,15.6457802578218,1.00037416254286,NA,NA
"R851A - GROVE PARK GOLT","vcs",NA,79.6361046089989,"Q4","Underassessed","Underassessed",6,6,477500,0.496957001492856,4.50010756963319,15.9116669360558,0.998754414611943,NA,NA
"R851B - GREENWOOD","vcs",NA,84.0532094498418,"Q1","Accurate","Accurate",10,10,273500,0.589440480274443,3.17764955243901,3.37106405591515,0.987227093837735,NA,NA
"R851B - GREENWOOD","vcs",NA,80.9648284316028,"Q1","Overassessed","Overassessed",17,17,225000,0.688804444444444,20.1011523251364,38.7933043227329,1.07366750478115,NA,NA
